region_name,gagan_station_id,station_id,lat,lon,timestamp,rain_mm_day,tier,L_score,spatial_scale,isolation_label,spatial_detail,iwv_check_pass,iwv_detail,cape_check_pass,cape_detail,final_label,n_neighbors
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-12-06,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-12-06,4.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-12-06,46.0,T2,0.913,COARSE,CLOUDBURST_CANDIDATE,L=0.913 | R_core=46.0mm | R_bg=4.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:27km=0.0mm] [ZC:28km=0.0mm] [ZC:40km=0.0mm] [ZC:112km=0.0mm] [ZC:136km=61.0mm] [ZC:167km=30.0mm] [ZC:170km=61.0mm] [ZC:173km=145.0mm] [ZC:262km=0.0mm] [ZC:262km=1.0mm] [ZC:283km=22.0mm] [ZC:314km=266.0mm] [ZC:363km=4.0mm],False,no_iwv_buildup (delta=-1.8mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,13
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-12-06,22.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-12-06,1.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-12-06,266.0,T1,0.7707,COARSE,CLOUDBURST_CANDIDATE,L=0.771 | R_core=266.0mm | R_bg=61.0mm (nearest_proxy (483km)) | scale=COARSE | gradient: [ZC:32km=22.0mm] [ZC:53km=4.0mm] [ZC:53km=1.0mm] [ZC:89km=0.0mm] [ZC:194km=61.0mm] [ZC:235km=145.0mm] [ZC:310km=0.0mm] [ZC:314km=46.0mm] [ZC:315km=0.0mm] [ZC:339km=0.0mm] [ZC:416km=0.0mm] [ZC:473km=30.0mm] [ZC:483km=61.0mm],False,no_iwv_buildup (delta=-1.8mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,13
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-12-06,30.0,T2,0.8667,COARSE,CLOUDBURST_CANDIDATE,L=0.867 | R_core=30.0mm | R_bg=4.0mm (nearest_proxy (524km)) | scale=COARSE | gradient: [ZC:41km=61.0mm] [ZC:57km=0.0mm] [ZC:139km=0.0mm] [ZC:167km=46.0mm] [ZC:178km=0.0mm] [ZC:189km=0.0mm] [ZC:302km=61.0mm] [ZC:331km=145.0mm] [ZC:423km=1.0mm] [ZC:428km=0.0mm] [ZC:441km=22.0mm] [ZC:473km=266.0mm] [ZC:524km=4.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,13
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-12-06,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-12-06,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0065_15F041(BONGAIGAON),26.523055,90.491111,2013-12-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-12-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-12-07,1.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-12-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-12-07,87.0,T2,0.8046,COARSE,CLOUDBURST_CANDIDATE,L=0.805 | R_core=87.0mm | R_bg=17.0mm (nearest_proxy (303km)) | scale=COARSE | gradient: [ZC:80km=255.0mm] [ZC:121km=0.0mm] [ZC:128km=0.0mm] [ZC:128km=0.0mm] [ZC:136km=121.0mm] [ZC:140km=0.0mm] [ZC:163km=0.0mm] [ZC:167km=8.0mm] [ZC:179km=211.0mm] [ZC:238km=1.0mm] [ZC:247km=0.0mm] [ZC:303km=17.0mm],False,no_iwv_buildup (delta=0.1mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-12-07,121.0,T1,0.9917,COARSE,CLOUDBURST_CANDIDATE,L=0.992 | R_core=121.0mm | R_bg=1.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:27km=0.0mm] [ZC:28km=0.0mm] [ZC:40km=0.0mm] [ZC:112km=0.0mm] [ZC:136km=87.0mm] [ZC:170km=17.0mm] [ZC:173km=255.0mm] [ZC:208km=211.0mm] [ZC:262km=0.0mm] [ZC:262km=0.0mm] [ZC:283km=8.0mm] [ZC:363km=1.0mm],False,no_iwv_buildup (delta=0.1mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-12-07,211.0,T1,0.9953,COARSE,CLOUDBURST_CANDIDATE,L=0.995 | R_core=211.0mm | R_bg=1.0mm (nearest_proxy (373km)) | scale=COARSE | gradient: [ZC:109km=255.0mm] [ZC:169km=0.0mm] [ZC:179km=87.0mm] [ZC:182km=0.0mm] [ZC:208km=121.0mm] [ZC:225km=0.0mm] [ZC:256km=0.0mm] [ZC:292km=0.0mm] [ZC:295km=0.0mm] [ZC:307km=17.0mm] [ZC:325km=8.0mm] [ZC:373km=1.0mm],False,no_iwv_buildup (delta=-0.7mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-12-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-12-07,255.0,T1,0.9333,COARSE,CLOUDBURST_CANDIDATE,L=0.933 | R_core=255.0mm | R_bg=17.0mm (nearest_proxy (322km)) | scale=COARSE | gradient: [ZC:80km=87.0mm] [ZC:109km=211.0mm] [ZC:142km=0.0mm] [ZC:151km=0.0mm] [ZC:155km=0.0mm] [ZC:173km=121.0mm] [ZC:186km=0.0mm] [ZC:199km=0.0mm] [ZC:216km=8.0mm] [ZC:269km=1.0mm] [ZC:282km=0.0mm] [ZC:322km=17.0mm],False,no_iwv_buildup (delta=0.1mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-12-07,17.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-12-07,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-12-07,8.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-12-08,126.0,T1,0.9603,COARSE,CLOUDBURST_CANDIDATE,L=0.960 | R_core=126.0mm | R_bg=5.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:27km=0.0mm] [ZC:28km=0.0mm] [ZC:40km=0.0mm] [ZC:112km=0.0mm] [ZC:167km=380.0mm] [ZC:170km=2.0mm] [ZC:208km=0.0mm] [ZC:262km=0.0mm] [ZC:262km=0.0mm] [ZC:283km=5.0mm] [ZC:363km=5.0mm],False,no_iwv_buildup (delta=-2.2mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,11
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-12-08,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-12-08,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-12-08,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-12-08,380.0,T1,0.9868,COARSE,CLOUDBURST_CANDIDATE,L=0.987 | R_core=380.0mm | R_bg=5.0mm (nearest_proxy (524km)) | scale=COARSE | gradient: [ZC:41km=2.0mm] [ZC:57km=0.0mm] [ZC:139km=0.0mm] [ZC:167km=126.0mm] [ZC:178km=0.0mm] [ZC:189km=0.0mm] [ZC:328km=0.0mm] [ZC:423km=0.0mm] [ZC:428km=0.0mm] [ZC:441km=5.0mm] [ZC:524km=5.0mm],False,insufficient_pre_event_iwv,False,offline_verification,CANDIDATE_CLOUDBURST,11
Guwahati,13,ISRO0065_15F041(BONGAIGAON),26.523055,90.491111,2013-12-08,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-12-08,2.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-12-08,5.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1068_15F42C(TRA. Jorhat),26.730833,94.22667,2013-12-08,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-12-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-12-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-12-09,60.0,T2,0.0,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.000 | R_core=60.0mm | R_bg=344.0mm (nearest_proxy (331km)) | scale=COARSE | gradient: [ZC:80km=88.0mm] [ZC:109km=0.0mm] [ZC:142km=0.0mm] [ZC:155km=7.0mm] [ZC:186km=0.0mm] [ZC:199km=0.0mm] [ZC:216km=8.0mm] [ZC:235km=346.0mm] [ZC:269km=0.0mm] [ZC:282km=0.0mm] [ZC:322km=6.0mm] [ZC:331km=344.0mm],False,no_iwv_buildup (delta=-1.2mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,12
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-12-09,6.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-12-09,346.0,T1,0.9827,COARSE,CLOUDBURST_CANDIDATE,L=0.983 | R_core=346.0mm | R_bg=6.0mm (nearest_proxy (483km)) | scale=COARSE | gradient: [ZC:32km=8.0mm] [ZC:53km=0.0mm] [ZC:53km=0.0mm] [ZC:194km=88.0mm] [ZC:235km=60.0mm] [ZC:310km=0.0mm] [ZC:315km=7.0mm] [ZC:339km=0.0mm] [ZC:343km=0.0mm] [ZC:416km=0.0mm] [ZC:473km=344.0mm] [ZC:483km=6.0mm],False,no_iwv_buildup (delta=-1.2mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-12-09,8.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-12-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-12-09,88.0,T2,0.9318,COARSE,CLOUDBURST_CANDIDATE,L=0.932 | R_core=88.0mm | R_bg=6.0mm (nearest_proxy (303km)) | scale=COARSE | gradient: [ZC:80km=60.0mm] [ZC:121km=0.0mm] [ZC:128km=7.0mm] [ZC:140km=0.0mm] [ZC:163km=0.0mm] [ZC:167km=8.0mm] [ZC:179km=0.0mm] [ZC:194km=346.0mm] [ZC:238km=0.0mm] [ZC:247km=0.0mm] [ZC:302km=344.0mm] [ZC:303km=6.0mm],False,no_iwv_buildup (delta=-1.2mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-12-09,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-12-09,344.0,T1,1.0,COARSE,CLOUDBURST_CANDIDATE,L=1.000 | R_core=344.0mm | R_bg=0.0mm (nearest_proxy (524km)) | scale=COARSE | gradient: [ZC:41km=6.0mm] [ZC:57km=0.0mm] [ZC:139km=0.0mm] [ZC:178km=7.0mm] [ZC:189km=0.0mm] [ZC:302km=88.0mm] [ZC:328km=0.0mm] [ZC:331km=60.0mm] [ZC:423km=0.0mm] [ZC:441km=8.0mm] [ZC:473km=346.0mm] [ZC:524km=0.0mm],False,no_iwv_buildup (delta=-0.3mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,12
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-12-10,184.0,T1,0.2609,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.261 | R_core=184.0mm | R_bg=136.0mm (nearest_proxy (363km)) | scale=COARSE | gradient: [ZC:27km=400.0mm] [ZC:28km=69.0mm] [ZC:40km=0.0mm] [ZC:112km=0.0mm] [ZC:136km=81.0mm] [ZC:167km=100.0mm] [ZC:170km=5.0mm] [ZC:173km=100.0mm] [ZC:208km=153.0mm] [ZC:262km=0.0mm] [ZC:283km=62.0mm] [ZC:314km=75.0mm] [ZC:363km=136.0mm],False,no_iwv_buildup (delta=-1.6mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,13
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-12-10,62.0,T2,0.9194,COARSE,CLOUDBURST_CANDIDATE,L=0.919 | R_core=62.0mm | R_bg=5.0mm (nearest_proxy (452km)) | scale=COARSE | gradient: [ZC:30km=0.0mm] [ZC:32km=75.0mm] [ZC:85km=136.0mm] [ZC:167km=81.0mm] [ZC:216km=100.0mm] [ZC:281km=0.0mm] [ZC:283km=184.0mm] [ZC:285km=400.0mm] [ZC:308km=69.0mm] [ZC:325km=153.0mm] [ZC:384km=0.0mm] [ZC:441km=100.0mm] [ZC:452km=5.0mm],False,no_iwv_buildup (delta=-1.6mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,13
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-12-10,69.0,T2,0.0,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.000 | R_core=69.0mm | R_bg=136.0mm (nearest_proxy (389km)) | scale=COARSE | gradient: [ZC:28km=184.0mm] [ZC:46km=400.0mm] [ZC:59km=0.0mm] [ZC:85km=0.0mm] [ZC:139km=100.0mm] [ZC:144km=5.0mm] [ZC:163km=81.0mm] [ZC:199km=100.0mm] [ZC:225km=153.0mm] [ZC:288km=0.0mm] [ZC:308km=62.0mm] [ZC:339km=75.0mm] [ZC:389km=136.0mm],False,no_iwv_buildup (delta=-1.6mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,13
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-12-10,75.0,T2,0.9333,COARSE,CLOUDBURST_CANDIDATE,L=0.933 | R_core=75.0mm | R_bg=5.0mm (nearest_proxy (483km)) | scale=COARSE | gradient: [ZC:32km=62.0mm] [ZC:53km=136.0mm] [ZC:53km=0.0mm] [ZC:194km=81.0mm] [ZC:235km=100.0mm] [ZC:310km=0.0mm] [ZC:314km=184.0mm] [ZC:315km=400.0mm] [ZC:339km=69.0mm] [ZC:343km=153.0mm] [ZC:416km=0.0mm] [ZC:473km=100.0mm] [ZC:483km=5.0mm],False,no_iwv_buildup (delta=-1.6mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,13
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-12-10,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-12-10,153.0,T1,0.1111,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.111 | R_core=153.0mm | R_bg=136.0mm (nearest_proxy (373km)) | scale=COARSE | gradient: [ZC:109km=100.0mm] [ZC:169km=0.0mm] [ZC:179km=81.0mm] [ZC:182km=400.0mm] [ZC:208km=184.0mm] [ZC:225km=69.0mm] [ZC:292km=0.0mm] [ZC:295km=0.0mm] [ZC:307km=5.0mm] [ZC:325km=62.0mm] [ZC:328km=100.0mm] [ZC:343km=75.0mm] [ZC:373km=136.0mm],False,no_iwv_buildup (delta=-0.6mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,13
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-12-10,136.0,T1,0.9632,COARSE,CLOUDBURST_CANDIDATE,L=0.963 | R_core=136.0mm | R_bg=5.0mm (nearest_proxy (533km)) | scale=COARSE | gradient: [ZC:53km=75.0mm] [ZC:85km=62.0mm] [ZC:101km=0.0mm] [ZC:238km=81.0mm] [ZC:269km=100.0mm] [ZC:358km=0.0mm] [ZC:363km=400.0mm] [ZC:363km=184.0mm] [ZC:373km=153.0mm] [ZC:389km=69.0mm] [ZC:467km=0.0mm] [ZC:524km=100.0mm] [ZC:533km=5.0mm],False,no_iwv_buildup (delta=-1.6mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,13
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-12-10,400.0,T1,1.0,FINE,CLOUDBURST_CANDIDATE,L=1.000 | R_core=400.0mm | R_bg=0.0mm (zone_C_mean (1 stations)) | scale=FINE | gradient: [ZC:14km=0.0mm] [ZC:27km=184.0mm] [ZC:46km=69.0mm] [ZC:127km=0.0mm] [ZC:128km=81.0mm] [ZC:155km=100.0mm] [ZC:176km=5.0mm] [ZC:178km=100.0mm] [ZC:182km=153.0mm] [ZC:262km=0.0mm] [ZC:285km=62.0mm] [ZC:315km=75.0mm] [ZC:363km=136.0mm],False,no_iwv_buildup (delta=-1.6mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,13
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-12-10,5.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-12-10,100.0,T1,0.0,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.000 | R_core=100.0mm | R_bg=136.0mm (nearest_proxy (524km)) | scale=COARSE | gradient: [ZC:41km=5.0mm] [ZC:57km=0.0mm] [ZC:139km=69.0mm] [ZC:167km=184.0mm] [ZC:178km=400.0mm] [ZC:189km=0.0mm] [ZC:302km=81.0mm] [ZC:328km=153.0mm] [ZC:331km=100.0mm] [ZC:423km=0.0mm] [ZC:441km=62.0mm] [ZC:473km=75.0mm] [ZC:524km=136.0mm],False,no_iwv_buildup (delta=-0.8mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,13
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-12-10,81.0,T2,0.9383,COARSE,CLOUDBURST_CANDIDATE,L=0.938 | R_core=81.0mm | R_bg=5.0mm (nearest_proxy (303km)) | scale=COARSE | gradient: [ZC:80km=100.0mm] [ZC:121km=0.0mm] [ZC:128km=400.0mm] [ZC:136km=184.0mm] [ZC:140km=0.0mm] [ZC:163km=69.0mm] [ZC:167km=62.0mm] [ZC:179km=153.0mm] [ZC:194km=75.0mm] [ZC:238km=136.0mm] [ZC:247km=0.0mm] [ZC:302km=100.0mm] [ZC:303km=5.0mm],False,no_iwv_buildup (delta=-1.6mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,13
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-12-10,100.0,T1,0.0,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.000 | R_core=100.0mm | R_bg=100.0mm (nearest_proxy (331km)) | scale=COARSE | gradient: [ZC:80km=81.0mm] [ZC:109km=153.0mm] [ZC:142km=0.0mm] [ZC:155km=400.0mm] [ZC:173km=184.0mm] [ZC:186km=0.0mm] [ZC:199km=69.0mm] [ZC:216km=62.0mm] [ZC:235km=75.0mm] [ZC:269km=136.0mm] [ZC:282km=0.0mm] [ZC:322km=5.0mm] [ZC:331km=100.0mm],False,no_iwv_buildup (delta=-1.6mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,13
Guwahati,13,ISRO1069_15F42D(TRA. Dikom),27.466667,95.08889,2013-12-11,42.0,T2,0.881,COARSE,CLOUDBURST_CANDIDATE,L=0.881 | R_core=42.0mm | R_bg=5.0mm (nearest_proxy (533km)) | scale=COARSE | gradient: [ZC:53km=52.0mm] [ZC:85km=0.0mm] [ZC:101km=0.0mm] [ZC:238km=22.0mm] [ZC:269km=73.0mm] [ZC:358km=0.0mm] [ZC:363km=0.0mm] [ZC:363km=16.0mm] [ZC:373km=63.0mm] [ZC:389km=51.0mm] [ZC:467km=0.0mm] [ZC:524km=47.0mm] [ZC:533km=5.0mm],False,no_iwv_buildup (delta=-0.3mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,13
Guwahati,13,ISRO1104_15F450(Dhemaji Degree College. Dhemaji),27.475555,94.55167,2013-12-11,52.0,T2,0.9038,COARSE,CLOUDBURST_CANDIDATE,L=0.904 | R_core=52.0mm | R_bg=5.0mm (nearest_proxy (483km)) | scale=COARSE | gradient: [ZC:32km=0.0mm] [ZC:53km=42.0mm] [ZC:53km=0.0mm] [ZC:194km=22.0mm] [ZC:235km=73.0mm] [ZC:310km=0.0mm] [ZC:314km=16.0mm] [ZC:315km=0.0mm] [ZC:339km=51.0mm] [ZC:343km=63.0mm] [ZC:416km=0.0mm] [ZC:473km=47.0mm] [ZC:483km=5.0mm],False,no_iwv_buildup (delta=-0.3mm < 2.0mm threshold),False,offline_verification,CANDIDATE_CLOUDBURST,13
Guwahati,13,ISRO1101_15F44D(Regional Science Centre. Khanpara. Guwhathi),26.120556,91.81639,2013-12-11,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Lengpui,12,ISRO0069_15F045(ARUNACHAL),24.8541666,92.7388888,2013-12-11,63.0,T2,0.3333,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.333 | R_core=63.0mm | R_bg=42.0mm (nearest_proxy (373km)) | scale=COARSE | gradient: [ZC:109km=73.0mm] [ZC:169km=0.0mm] [ZC:179km=22.0mm] [ZC:182km=0.0mm] [ZC:208km=16.0mm] [ZC:225km=51.0mm] [ZC:292km=0.0mm] [ZC:295km=0.0mm] [ZC:307km=5.0mm] [ZC:325km=0.0mm] [ZC:328km=47.0mm] [ZC:343km=52.0mm] [ZC:373km=42.0mm],False,no_iwv_buildup (delta=0.3mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,13
Guwahati,13,ISRO1102_15F44E(North Guwhathi College. North Guwhathi),26.202223,91.715836,2013-12-11,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0067_15F043(NALBARI),26.4358333,91.335,2013-12-11,51.0,T2,0.1765,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.176 | R_core=51.0mm | R_bg=42.0mm (nearest_proxy (389km)) | scale=COARSE | gradient: [ZC:28km=16.0mm] [ZC:46km=0.0mm] [ZC:59km=0.0mm] [ZC:85km=0.0mm] [ZC:139km=47.0mm] [ZC:144km=5.0mm] [ZC:163km=22.0mm] [ZC:199km=73.0mm] [ZC:225km=63.0mm] [ZC:288km=0.0mm] [ZC:308km=0.0mm] [ZC:339km=52.0mm] [ZC:389km=42.0mm],False,no_iwv_buildup (delta=-0.3mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,13
Guwahati,13,ISRO1071_15F42F(Ananda),27.44861,94.22945,2013-12-11,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0076_15F04C(Dhubri),26.023333,89.96917,2013-12-11,5.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO0062_15F03E(LAKHIMPUR),27.2041666,94.1069444,2013-12-11,0.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Bagdogra,11,ISRO0066_15F042(GOSSAIGAON),26.3908333,89.9405555,2013-12-11,47.0,T2,0.1064,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.106 | R_core=47.0mm | R_bg=42.0mm (nearest_proxy (524km)) | scale=COARSE | gradient: [ZC:41km=5.0mm] [ZC:57km=0.0mm] [ZC:139km=51.0mm] [ZC:167km=16.0mm] [ZC:178km=0.0mm] [ZC:189km=0.0mm] [ZC:302km=22.0mm] [ZC:328km=63.0mm] [ZC:331km=73.0mm] [ZC:423km=0.0mm] [ZC:441km=0.0mm] [ZC:473km=52.0mm] [ZC:524km=42.0mm],False,no_iwv_buildup (delta=-1.3mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,13
Guwahati,13,ISRO1074_15F432(Salonah),26.445833,92.975,2013-12-11,22.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
Guwahati,13,ISRO1112_15F458(President. Gharowa. Lumding),25.751112,93.178055,2013-12-11,73.0,T2,0.3562,COARSE,WIDESPREAD_HEAVY_RAIN,L=0.356 | R_core=73.0mm | R_bg=47.0mm (nearest_proxy (331km)) | scale=COARSE | gradient: [ZC:80km=22.0mm] [ZC:109km=63.0mm] [ZC:142km=0.0mm] [ZC:155km=0.0mm] [ZC:173km=16.0mm] [ZC:186km=0.0mm] [ZC:199km=51.0mm] [ZC:216km=0.0mm] [ZC:235km=52.0mm] [ZC:269km=42.0mm] [ZC:282km=0.0mm] [ZC:322km=5.0mm] [ZC:331km=47.0mm],False,no_iwv_buildup (delta=-0.3mm < 2.0mm threshold),False,offline_verification,WIDESPREAD_HEAVY_RAIN,13
Guwahati,13,ISRO1106_15F452(Rangiya Degree College. Rangiya),26.426945,91.61389,2013-12-11,16.0,NORMAL,0.0,N/A,NORMAL,,False,,False,,NORMAL,0
